Drug	MolId	MolName	Symbol
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	PTAFR
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	HSD11B1
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	PDE5A
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	MAOA
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	CA2
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	CA1
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	GSK3B
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	MMP3
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	HDAC4
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	NR4A1
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	SREBF2
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	ALDH2
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	NCOR2
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	PIM1
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	LCK
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	NCOR1
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	HDAC11
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	DNM1
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	FYN
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	HTR3A
Glossy Privet Fruit	MOL005208	Lucidumosides B_qt	PTGS1
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA2
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA7
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA1
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA6
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA12
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA14
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA9
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA4
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA3
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA5B
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA5A
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	CA13
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	FUT7
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	SQLE
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	LDHA
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	LDHB
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	TTR
Asiatic Cornelian Cherry Fruit	MOL000105	protocatechuic acid	ESR2
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	AR
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	CYP19A1
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	CA2
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	CA1
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	CA4
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	TRPM8
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	CHRM2
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	SLC6A4
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	NR1H3
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	PTPN1
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	NR1I3
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	SREBF2
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	NPC1L1
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	BCHE
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	ESR1
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	SQLE
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	ACHE
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	CYP51A1
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	SLC6A2
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	DRD2
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	CYP17A1
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	ESR2
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	CYP2C19
Asiatic Cornelian Cherry Fruit	MOL000118	(L)-alpha-Terpineol	NR3C2
Asiatic Cornelian Cherry Fruit	MOL001300	PEL	CA2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PPARA
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	FABP3
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	FFAR1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PPARD
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	FABP4
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	FABP5
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	FABP2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	HSD11B1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	SLC22A6
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	CDC25A
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	POLB
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	AKR1B10
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PHF8
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	FNTA
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	SERPINA6
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	SHBG
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	HSD17B3
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	G6PD
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	GABBR1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PTGER2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	GPBAR1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	NR1H4
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	AR
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	KDM2A
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	KDM5C
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	NPC1L1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	GABRA2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	VDR
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PTPN1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	UGT2B7
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	HAO1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	CYP19A1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PTGFR
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	CA2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	RXRA
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	GSTK1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	HSD11B2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	CA1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PLG
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	HTR2B
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	RXRB
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	RARG
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	RXRG
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	RARB
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	RARA
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	RORB
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	MAPK1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	RORA
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	SLC22A12
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	SLC16A1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	IMPDH2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	TRPA1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PTGDR2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	TBXA2R
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PPARG
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	CACNA2D1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PTGER4
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	RBP4
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	FFAR4
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	FDFT1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	CHRNA7
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	MDM2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PTGES2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	ADRA2B
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	MAPK14
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PTGES
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	ALOX15
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	ALOX12
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	CYP26B1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PTGDR
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	CYP26A1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	AKR1C3
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PLA2G4A
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	AGTR1
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	EPHX2
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	GRM5
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	EDNRA
Asiatic Cornelian Cherry Fruit	MOL001393	myristic acid	PTGER3
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	FABP4
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	FABP3
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PTGS1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PPARG
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CNR1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HSD11B1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	FAAH
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PTGS2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	FFAR1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PPARA
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PTPN1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CYP17A1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CYP19A1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	FABP5
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	FABP1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	NR1H3
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CNR2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PTGES
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PPARD
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HRH3
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HRH4
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	NOS2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	TNKS
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	SCD
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	ALOX5
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CES2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GABRB3
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GABRB3
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GABRB3
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GABRA2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PFKFB3
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	IMPDH2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HTR6
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	LIMK2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	SLC9A1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	NPY5R
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	QPCT
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	AR
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HTR2A
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	ABL1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	MAOB
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	YES1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	LCK
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	SRC
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	EPHB4
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	MCL1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CYP11B1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PIM1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CYP11B2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	KDR
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	NTRK1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	MAPK1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HIPK1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	SLC6A9
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	ALOX5AP
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HTR2C
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	TERT
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PORCN
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CALCRL
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PDE6D
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	RARA
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	OPRD1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	AOC3
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PTPN2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CRHR1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GRM5
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GPR119
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GCGR
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	MAPK14
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HTR2B
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	MET
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	F2R
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	ICMT
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	FLT1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GRIN2B
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PGGT1B
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HCRTR2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	HCRTR1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	MTNR1A
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	MTNR1B
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PSEN2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	KIF11
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CDC7
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	VCP
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	NAMPT
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CSF1R
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	MTOR
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GSK3A
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	SCN9A
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	TRPV1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PDE5A
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CHRNA4
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CHRNA7
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	BRPF1
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CHUK
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	GRIA2
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	CD38
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PDE4D
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	PDGFRB
Asiatic Cornelian Cherry Fruit	MOL001398	Methyllinolenate	KIT
Asiatic Cornelian Cherry Fruit	MOL001468	MLT	EGLN1
Asiatic Cornelian Cherry Fruit	MOL001468	MLT	ACLY
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	BRD4
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	BRD2
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CYP11B1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CYP11B2
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	FKBP1A
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CDK5R1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	NR3C1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	JAK1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	LRRK2
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	JAK3
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	TYK2
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CDC7
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA2
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA7
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA3
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA6
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA12
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA14
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA9
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA4
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA13
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CA5B
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	AOC3
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	APP
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	MIF
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CASP1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	MPO
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	ABCC9
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	KCNJ11
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	MAPK14
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	PIK3CD
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	PRKDC
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	PIK3CB
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	PDE10A
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CYP19A1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	ADRB2
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	ADRB1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	ADRB3
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	GSR
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	JAK2
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	TAAR1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	MTNR1A
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	PRKCA
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	HMOX1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	DAO
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	DRD4
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	TRPV1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	TRPM8
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	MGLL
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	PARP1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	LIPA
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CHEK1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	PSEN2
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	CHRM1
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	DRD2
Asiatic Cornelian Cherry Fruit	MOL001604	Linalool	SIGMAR1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CNR1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CNR2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	OPRM1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	OPRD1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	PPARG
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	PPARA
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	PPARD
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	TRPM8
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	ICMT
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CHRM1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	RBP4
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	MTNR1A
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	MTNR1B
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	HSD11B1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	NQO2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CTSH
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CTSL
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CTSB
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	MMP3
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	MMP9
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	MMP1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	EPHX1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	EPHX2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	GRM5
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	P2RX7
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	ADH1A
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	ADH1C
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	TAOK3
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	HPGD
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	GRM1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	GRM2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	RORC
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CHRM2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CACNA1B
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	EZH2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	TSPO
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	MMP2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	PSEN2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	S1PR3
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	TRPV1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	PDE5A
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	NPY5R
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CHRM4
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CHRM5
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CHRM3
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CTSS
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	PARP1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	PTGS2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	MYLK
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CTSV
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	KCNA5
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	CRHR1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	SLC6A2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	SLC6A4
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	SLC6A3
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	TAOK1
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	FKBP1A
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	MAPK13
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	HCRTR2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	AVPR1A
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	FNTA
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	PGGT1B
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	DRD2
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	HTR2A
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	HTR2C
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	DRD3
Asiatic Cornelian Cherry Fruit	MOL001618	Pellitorin	OPRK1
